Formula,Fractional Enrichment,Fractional Enrichment with zero,Label,Name,Sample,Truth Value_x,Intensity,Unlabeled Fragment,Indistinguishale_isotope,NA Corrected,NA Corrected with zero,Pool_total,Truth Value_y
C5H7NO3,0.0,0.0,C13-label-4,Pyroglutamic acid,091215_0i,False,0.0,Pyroglutamic acid,{},-0.0038687273,0.0,19809.4680317,True
C5H7NO3,0.0,0.0,C13-label-4,Pyroglutamic acid,091215_0M,False,0.0,Pyroglutamic acid,{},-0.0103660141,0.0,283410.451138,True
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_5i,False,0.0,Pyroglutamic acid,{},-16.491574565,0.0,272337.042691,True
C5H7NO3,0.0073,0.0073,C13-label-3,Pyroglutamic acid,091215_120i,False,386.7428,Pyroglutamic acid,{},335.948146226,335.948146226,45891.0110395,False
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_5M,False,0.0,Pyroglutamic acid,{},-13.8450507915,0.0,680108.042651,True
C5H7NO3,0.004,0.004,C13-label-3,Pyroglutamic acid,091215_240M,False,3598.792,Pyroglutamic acid,{},3147.27316451,3147.27316451,792835.253672,False
C5H7NO3,0.0019,0.0019,C13-label-3,Pyroglutamic acid,091215_15i,False,139.7807,Pyroglutamic acid,{},128.215916343,128.215916343,68521.9585377,False
C5H7NO3,0.008,0.008,C13-label-3,Pyroglutamic acid,091215_240i,False,638.7871,Pyroglutamic acid,{},552.617019107,552.617019107,68988.4396501,False
C5H7NO3,0.0002,0.0002,C13-label-3,Pyroglutamic acid,091215_15M,False,171.5253,Pyroglutamic acid,{},125.548539398,125.548539398,740116.419207,False
C5H7NO3,0.0021,0.0021,C13-label-3,Pyroglutamic acid,091215_120M,False,1938.737,Pyroglutamic acid,{},1701.10202824,1701.10202824,823090.38296,False
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_3i,False,0.0,Pyroglutamic acid,{},-9.0275314549,0.0,151954.683921,True
C5H7NO3,0.0003,0.0003,C13-label-3,Pyroglutamic acid,091215_1M,False,160.4254,Pyroglutamic acid,{},159.035731317,159.035731317,560104.6422,False
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_45i,False,0.0,Pyroglutamic acid,{},-59.8008816565,0.0,72431.0150171,True
C5H7NO3,0.0002,0.0002,C13-label-3,Pyroglutamic acid,091215_3M,False,139.2774,Pyroglutamic acid,{},134.681680039,134.681680039,662500.546858,False
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_1i,False,0.0,Pyroglutamic acid,{},-1.2528691317,0.0,136700.872814,True
C5H7NO3,0.0006,0.0006,C13-label-3,Pyroglutamic acid,091215_45M,False,554.6031,Pyroglutamic acid,{},423.138584456,423.138584456,696399.754377,False
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_0i,False,0.0,Pyroglutamic acid,{},0.455072438,0.455072438,19809.4680317,False
C5H7NO3,0.0,0.0,C13-label-3,Pyroglutamic acid,091215_0M,False,0.0,Pyroglutamic acid,{},2.395424189,2.395424189,283410.451138,False
C5H7NO3,0.0017,0.0017,C13-label-2,Pyroglutamic acid,091215_5i,False,630.037,Pyroglutamic acid,{},450.656861687,450.656861687,272337.042691,False
C5H7NO3,0.0387,0.0387,C13-label-2,Pyroglutamic acid,091215_120i,False,1756.967,Pyroglutamic acid,{},1776.16458275,1776.16458275,45891.0110395,False
C5H7NO3,0.0001,0.0001,C13-label-2,Pyroglutamic acid,091215_5M,False,1005.068,Pyroglutamic acid,{},70.2151519913,70.2151519913,680108.042651,False
C5H7NO3,0.0198,0.0198,C13-label-2,Pyroglutamic acid,091215_240M,False,16075.98,Pyroglutamic acid,{},15690.5029787,15690.5029787,792835.253672,False
C5H7NO3,0.0063,0.0063,C13-label-2,Pyroglutamic acid,091215_15i,False,466.4718,Pyroglutamic acid,{},429.595177558,429.595177558,68521.9585377,False
C5H7NO3,0.0436,0.0436,C13-label-2,Pyroglutamic acid,091215_240i,False,2957.733,Pyroglutamic acid,{},3009.34021033,3009.34021033,68988.4396501,False
C5H7NO3,0.0017,0.0017,C13-label-2,Pyroglutamic acid,091215_15M,False,1949.232,Pyroglutamic acid,{},1281.71073366,1281.71073366,740116.419207,False
C5H7NO3,0.0099,0.0099,C13-label-2,Pyroglutamic acid,091215_120M,False,8782.085,Pyroglutamic acid,{},8153.338538,8153.338538,823090.38296,False
C5H7NO3,0.0015,0.0015,C13-label-2,Pyroglutamic acid,091215_3i,False,362.5427,Pyroglutamic acid,{},229.572800964,229.572800964,151954.683921,False
C5H7NO3,0.0,0.0,C13-label-2,Pyroglutamic acid,091215_1M,False,550.9988,Pyroglutamic acid,{},-38.8133896811,0.0,560104.6422,True
C5H7NO3,0.0247,0.0247,C13-label-2,Pyroglutamic acid,091215_45i,False,1768.946,Pyroglutamic acid,{},1791.3767611,1791.3767611,72431.0150171,False
C5H7NO3,0.0,0.0,C13-label-2,Pyroglutamic acid,091215_3M,False,684.2274,Pyroglutamic acid,{},29.295339303,29.295339303,662500.546858,False
C5H7NO3,0.0001,0.0001,C13-label-2,Pyroglutamic acid,091215_1i,False,117.1152,Pyroglutamic acid,{},10.2828685323,10.2828685323,136700.872814,False
C5H7NO3,0.0059,0.0059,C13-label-2,Pyroglutamic acid,091215_45M,False,4666.639,Pyroglutamic acid,{},4106.26560632,4106.26560632,696399.754377,False
C5H7NO3,0.0,0.0,C13-label-2,Pyroglutamic acid,091215_0i,False,0.0,Pyroglutamic acid,{},-19.1961163416,0.0,19809.4680317,True
C5H7NO3,0.0,0.0,C13-label-2,Pyroglutamic acid,091215_0M,False,114.0202,Pyroglutamic acid,{},-145.439221211,0.0,283410.451138,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_5i,False,11541.18,Pyroglutamic acid,{},-3021.53336298,0.0,272337.042691,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_120i,False,2029.272,Pyroglutamic acid,{},-291.626339516,0.0,45891.0110395,True
C5H7NO3,0.0045,0.0045,C13-label-1,Pyroglutamic acid,091215_5M,False,38834.94,Pyroglutamic acid,{},3044.04594787,3044.04594787,680108.042651,False
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_240M,False,40525.47,Pyroglutamic acid,{},-352.661671737,0.0,792835.253672,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_15i,False,2935.777,Pyroglutamic acid,{},-693.181998765,0.0,68521.9585377,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_240i,False,2757.479,Pyroglutamic acid,{},-671.089650129,0.0,68988.4396501,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_15M,False,35411.54,Pyroglutamic acid,{},-3969.926618,0.0,740116.419207,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_120M,False,41530.1,Pyroglutamic acid,{},-1633.37876011,0.0,823090.38296,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_3i,False,7153.486,Pyroglutamic acid,{},-934.365189152,0.0,151954.683921,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_1M,False,27968.12,Pyroglutamic acid,{},-1831.83588251,0.0,560104.6422,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_45i,False,2682.834,Pyroglutamic acid,{},-1102.29373543,0.0,72431.0150171,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_3M,False,32181.89,Pyroglutamic acid,{},-3100.31619428,0.0,662500.546858,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_1i,False,6014.498,Pyroglutamic acid,{},-1297.20665139,0.0,136700.872814,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_45M,False,33849.46,Pyroglutamic acid,{},-2994.70028103,0.0,696399.754377,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_0i,False,939.1629,Pyroglutamic acid,{},-117.35514665,0.0,19809.4680317,True
C5H7NO3,0.0,0.0,C13-label-1,Pyroglutamic acid,091215_0M,False,13189.25,Pyroglutamic acid,{},-1929.21115121,0.0,283410.451138,True
C5H7NO3,0.9983,0.9983,C12 PARENT,Pyroglutamic acid,091215_5i,False,257127.8,Pyroglutamic acid,{},271886.190401,271886.190401,272337.042691,False
C5H7NO3,0.9476,0.9476,C12 PARENT,Pyroglutamic acid,091215_120i,False,41126.91,Pyroglutamic acid,{},43487.4754221,43487.4754221,45891.0110395,False
C5H7NO3,0.9952,0.9952,C12 PARENT,Pyroglutamic acid,091215_5M,False,640091.2,Pyroglutamic acid,{},676830.57949,676830.57949,680108.042651,False
C5H7NO3,0.9711,0.9711,C12 PARENT,Pyroglutamic acid,091215_240M,False,728092.9,Pyroglutamic acid,{},769883.321985,769883.321985,792835.253672,False
C5H7NO3,0.9895,0.9895,C12 PARENT,Pyroglutamic acid,091215_15i,False,64121.53,Pyroglutamic acid,{},67801.9199571,67801.9199571,68521.9585377,False
C5H7NO3,0.9283,0.9283,C12 PARENT,Pyroglutamic acid,091215_240i,False,60568.16,Pyroglutamic acid,{},64044.5968191,64044.5968191,68988.4396501,False
C5H7NO3,0.9981,0.9981,C12 PARENT,Pyroglutamic acid,091215_15M,False,698610.9,Pyroglutamic acid,{},738709.140643,738709.140643,740116.419207,False
C5H7NO3,0.9864,0.9864,C12 PARENT,Pyroglutamic acid,091215_120M,False,767816.8,Pyroglutamic acid,{},811887.2587,811887.2587,823090.38296,False
C5H7NO3,0.9977,0.9977,C12 PARENT,Pyroglutamic acid,091215_3i,False,143382.5,Pyroglutamic acid,{},151612.239887,151612.239887,151954.683921,False
C5H7NO3,0.9997,0.9997,C12 PARENT,Pyroglutamic acid,091215_1M,False,529550.9,Pyroglutamic acid,{},559945.586686,559945.586686,560104.6422,False
C5H7NO3,0.9721,0.9721,C12 PARENT,Pyroglutamic acid,091215_45i,False,66585.84,Pyroglutamic acid,{},70407.674208,70407.674208,72431.0150171,False
C5H7NO3,0.9995,0.9995,C12 PARENT,Pyroglutamic acid,091215_3M,False,626246.8,Pyroglutamic acid,{},662191.55106,662191.55106,662500.546858,False
C5H7NO3,0.9999,0.9999,C12 PARENT,Pyroglutamic acid,091215_1i,False,129270.8,Pyroglutamic acid,{},136690.569211,136690.569211,136700.872814,False
C5H7NO3,0.9933,0.9933,C12 PARENT,Pyroglutamic acid,091215_45M,False,654159.9,Pyroglutamic acid,{},691706.78209,691706.78209,696399.754377,False
C5H7NO3,1.0,1.0,C12 PARENT,Pyroglutamic acid,091215_0i,False,18733.75,Pyroglutamic acid,{},19809.0129477,19809.0129477,19809.4680317,False
C5H7NO3,0.9995,0.9995,C12 PARENT,Pyroglutamic acid,091215_0M,False,267880.0,Pyroglutamic acid,{},283255.535514,283255.535514,283410.451138,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_5i,False,0.0,4-aminobutyrate,{},0.0350533776,0.0350533776,1160030.07726,False
C4H9NO2,0.0197,0.0197,C13-label-4,4-aminobutyrate,091215_120i,False,20970.31,4-aminobutyrate,{},20281.4927923,20281.4927923,1029273.42,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_5M,False,0.0,4-aminobutyrate,{},0.0965469796,0.0965469796,1009641.78299,False
C4H9NO2,0.0008,0.0008,C13-label-4,4-aminobutyrate,091215_240M,False,692.9925,4-aminobutyrate,{},630.185102244,630.185102244,774420.0975,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_15i,False,0.0,4-aminobutyrate,{},-4.5788194864,0.0,1140702.87212,True
C4H9NO2,0.0439,0.0439,C13-label-4,4-aminobutyrate,091215_240i,False,45775.35,4-aminobutyrate,{},44793.488471,44793.488471,1020867.68,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_15M,False,0.0,4-aminobutyrate,{},-6.6027621527,0.0,1045525.35313,True
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_120M,False,0.0,4-aminobutyrate,{},-27.8427529166,0.0,950850.749753,True
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_3i,False,0.0,4-aminobutyrate,{},0.0440968685,0.0440968685,1100679.8613,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_1M,False,0.0,4-aminobutyrate,{},-0.011872726,0.0,890314.325085,True
C4H9NO2,0.0017,0.0017,C13-label-4,4-aminobutyrate,091215_45i,False,2242.1,4-aminobutyrate,{},2144.28775633,2144.28775633,1250072.079,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_3M,False,0.0,4-aminobutyrate,{},-0.0004631971,0.0,938970.285633,True
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_1i,False,0.0,4-aminobutyrate,{},-0.0064850313,0.0,989949.449918,True
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_45M,False,0.0,4-aminobutyrate,{},-29.1446345832,0.0,988574.513636,True
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_0i,False,0.0,4-aminobutyrate,{},0.0067910549,0.0067910549,1192381.12725,False
C4H9NO2,0.0,0.0,C13-label-4,4-aminobutyrate,091215_0M,False,0.0,4-aminobutyrate,{},0.0046289258,0.0046289258,973934.842947,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_5i,False,0.0,4-aminobutyrate,{},-2.8878442526,0.0,1160030.07726,True
C4H9NO2,0.0595,0.0595,C13-label-3,4-aminobutyrate,091215_120i,False,62216.53,4-aminobutyrate,{},61223.3892403,61223.3892403,1029273.42,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_5M,False,0.0,4-aminobutyrate,{},-15.133612609,0.0,1009641.78299,True
C4H9NO2,0.0071,0.0071,C13-label-3,4-aminobutyrate,091215_240M,False,5740.685,4-aminobutyrate,{},5515.34919507,5515.34919507,774420.0975,False
C4H9NO2,0.0003,0.0003,C13-label-3,4-aminobutyrate,091215_15i,False,457.5143,4-aminobutyrate,{},368.534138638,368.534138638,1140702.87212,False
C4H9NO2,0.0858,0.0858,C13-label-3,4-aminobutyrate,091215_240i,False,88403.48,4-aminobutyrate,{},87542.6239815,87542.6239815,1020867.68,False
C4H9NO2,0.0005,0.0005,C13-label-3,4-aminobutyrate,091215_15M,False,628.7421,4-aminobutyrate,{},556.405613004,556.405613004,1045525.35313,False
C4H9NO2,0.0026,0.0026,C13-label-3,4-aminobutyrate,091215_120M,False,2539.308,4-aminobutyrate,{},2451.93376048,2451.93376048,950850.749753,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_3i,False,0.0,4-aminobutyrate,{},-5.4229686952,0.0,1100679.8613,True
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_1M,False,0.0,4-aminobutyrate,{},4.3769746675,4.3769746675,890314.325085,False
C4H9NO2,0.0068,0.0068,C13-label-3,4-aminobutyrate,091215_45i,False,8992.959,4-aminobutyrate,{},8549.19692953,8549.19692953,1250072.079,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_3M,False,0.0,4-aminobutyrate,{},2.0136474646,2.0136474646,938970.285633,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_1i,False,0.0,4-aminobutyrate,{},3.2664928026,3.2664928026,989949.449918,False
C4H9NO2,0.0026,0.0026,C13-label-3,4-aminobutyrate,091215_45M,False,2696.23,4-aminobutyrate,{},2527.07751017,2527.07751017,988574.513636,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_0i,False,0.0,4-aminobutyrate,{},1.4362480241,1.4362480241,1192381.12725,False
C4H9NO2,0.0,0.0,C13-label-3,4-aminobutyrate,091215_0M,False,0.0,4-aminobutyrate,{},0.8463745684,0.8463745684,973934.842947,False
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_5i,False,719.7549,4-aminobutyrate,{},-190.504513096,0.0,1160030.07726,True
C4H9NO2,0.0706,0.0706,C13-label-2,4-aminobutyrate,091215_120i,False,78168.98,4-aminobutyrate,{},72618.5570667,72618.5570667,1029273.42,False
C4H9NO2,0.0005,0.0005,C13-label-2,4-aminobutyrate,091215_5M,False,1087.195,4-aminobutyrate,{},500.322518165,500.322518165,1009641.78299,False
C4H9NO2,0.0163,0.0163,C13-label-2,4-aminobutyrate,091215_240M,False,13359.14,4-aminobutyrate,{},12627.5348501,12627.5348501,774420.0975,False
C4H9NO2,0.0031,0.0031,C13-label-2,4-aminobutyrate,091215_15i,False,5095.309,4-aminobutyrate,{},3542.40937883,3542.40937883,1140702.87212,False
C4H9NO2,0.0783,0.0783,C13-label-2,4-aminobutyrate,091215_240i,False,85195.65,4-aminobutyrate,{},79981.160122,79981.160122,1020867.68,False
C4H9NO2,0.0032,0.0032,C13-label-2,4-aminobutyrate,091215_15M,False,3955.636,4-aminobutyrate,{},3364.33712783,3364.33712783,1045525.35313,False
C4H9NO2,0.0052,0.0052,C13-label-2,4-aminobutyrate,091215_120M,False,5618.389,4-aminobutyrate,{},4925.70566681,4925.70566681,950850.749753,False
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_3i,False,704.8425,4-aminobutyrate,{},39.0211987296,39.0211987296,1100679.8613,False
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_1M,False,210.187,4-aminobutyrate,{},-389.86387354,0.0,890314.325085,True
C4H9NO2,0.0177,0.0177,C13-label-2,4-aminobutyrate,091215_45i,False,26671.92,4-aminobutyrate,{},22065.7875083,22065.7875083,1250072.079,False
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_3M,False,279.5117,4-aminobutyrate,{},-235.850846148,0.0,938970.285633,True
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_1i,False,252.6445,4-aminobutyrate,{},-308.684086775,0.0,989949.449918,True
C4H9NO2,0.0089,0.0089,C13-label-2,4-aminobutyrate,091215_45M,False,9204.278,4-aminobutyrate,{},8794.20566435,8794.20566435,988574.513636,False
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_0i,False,431.9076,4-aminobutyrate,{},-277.223502827,0.0,1192381.12725,True
C4H9NO2,0.0,0.0,C13-label-2,4-aminobutyrate,091215_0M,False,302.1358,4-aminobutyrate,{},-145.209716131,0.0,973934.842947,True
C4H9NO2,0.0018,0.0018,C13-label-1,4-aminobutyrate,091215_5i,False,51765.93,4-aminobutyrate,{},2117.40269678,2117.40269678,1160030.07726,False
C4H9NO2,0.199,0.199,C13-label-1,4-aminobutyrate,091215_120i,False,226830.4,4-aminobutyrate,{},204790.74349,204790.74349,1029273.42,False
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_5M,False,39421.36,4-aminobutyrate,{},-4042.09437874,0.0,1009641.78299,True
C4H9NO2,0.0188,0.0188,C13-label-1,4-aminobutyrate,091215_240M,False,45914.98,4-aminobutyrate,{},14574.9293125,14574.9293125,774420.0975,False
C4H9NO2,0.0223,0.0223,C13-label-1,4-aminobutyrate,091215_15i,False,72298.47,4-aminobutyrate,{},25415.3414474,25415.3414474,1140702.87212,False
C4H9NO2,0.1968,0.1968,C13-label-1,4-aminobutyrate,091215_240i,False,220335.9,4-aminobutyrate,{},200857.468861,200857.468861,1020867.68,False
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_15M,False,42127.43,4-aminobutyrate,{},-2685.24226635,0.0,1045525.35313,True
C4H9NO2,0.0039,0.0039,C13-label-1,4-aminobutyrate,091215_120M,False,43974.61,4-aminobutyrate,{},3748.30333462,3748.30333462,950850.749753,False
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_3i,False,43427.84,4-aminobutyrate,{},-3961.75582788,0.0,1100679.8613,True
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_1M,False,36677.92,4-aminobutyrate,{},-1602.84233866,0.0,890314.325085,True
C4H9NO2,0.1058,0.1058,C13-label-1,4-aminobutyrate,091215_45i,False,174547.1,4-aminobutyrate,{},132317.175628,132317.175628,1250072.079,False
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_3M,False,35308.57,4-aminobutyrate,{},-5179.2526238,0.0,938970.285633,True
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_1i,False,37720.3,4-aminobutyrate,{},-4948.81484577,0.0,989949.449918,True
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_45M,False,38923.91,4-aminobutyrate,{},-3140.65100112,0.0,988574.513636,True
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_0i,False,46476.2,4-aminobutyrate,{},-4882.79615053,0.0,1192381.12725,True
C4H9NO2,0.0,0.0,C13-label-1,4-aminobutyrate,091215_0M,False,34098.79,4-aminobutyrate,{},-7982.70743105,0.0,973934.842947,True
C4H9NO2,0.9982,0.9982,C12 PARENT,4-aminobutyrate,091215_5i,False,1107351.0,4-aminobutyrate,{},1157912.63951,1157912.63951,1160030.07726,False
C4H9NO2,0.6513,0.6513,C12 PARENT,4-aminobutyrate,091215_120i,False,641087.2,4-aminobutyrate,{},670359.237411,670359.237411,1029273.42,False
C4H9NO2,0.9995,0.9995,C12 PARENT,4-aminobutyrate,091215_5M,False,965076.0,4-aminobutyrate,{},1009141.36393,1009141.36393,1009641.78299,False
C4H9NO2,0.9569,0.9569,C12 PARENT,4-aminobutyrate,091215_240M,False,708712.3,4-aminobutyrate,{},741072.09904,741072.09904,774420.0975,False
C4H9NO2,0.9743,0.9743,C12 PARENT,4-aminobutyrate,091215_15i,False,1062847.0,4-aminobutyrate,{},1111376.58715,1111376.58715,1140702.87212,False
C4H9NO2,0.5953,0.5953,C12 PARENT,4-aminobutyrate,091215_240i,False,581157.3,4-aminobutyrate,{},607692.938564,607692.938564,1020867.68,False
C4H9NO2,0.9962,0.9962,C12 PARENT,4-aminobutyrate,091215_15M,False,996121.7,4-aminobutyrate,{},1041604.61039,1041604.61039,1045525.35313,False
C4H9NO2,0.9883,0.9883,C12 PARENT,4-aminobutyrate,091215_120M,False,898690.6,4-aminobutyrate,{},939724.806991,939724.806991,950850.749753,False
C4H9NO2,1.0,1.0,C12 PARENT,4-aminobutyrate,091215_3i,False,1052580.0,4-aminobutyrate,{},1100640.796,1100640.796,1100679.8613,False
C4H9NO2,1.0,1.0,C12 PARENT,4-aminobutyrate,091215_1M,False,851433.5,4-aminobutyrate,{},890309.94811,890309.94811,890314.325085,False
C4H9NO2,0.8679,0.8679,C12 PARENT,4-aminobutyrate,091215_45i,False,1037618.0,4-aminobutyrate,{},1084995.63118,1084995.63118,1250072.079,False
C4H9NO2,1.0,1.0,C12 PARENT,4-aminobutyrate,091215_3M,False,897967.1,4-aminobutyrate,{},938968.271986,938968.271986,938970.285633,False
C4H9NO2,1.0,1.0,C12 PARENT,4-aminobutyrate,091215_1i,False,946719.0,4-aminobutyrate,{},989946.183425,989946.183425,989949.449918,False
C4H9NO2,0.9885,0.9885,C12 PARENT,4-aminobutyrate,091215_45M,False,934580.3,4-aminobutyrate,{},977253.230461,977253.230461,988574.513636,False
C4H9NO2,1.0,1.0,C12 PARENT,4-aminobutyrate,091215_0i,False,1140313.0,4-aminobutyrate,{},1192379.68421,1192379.68421,1192381.12725,False
C4H9NO2,1.0,1.0,C12 PARENT,4-aminobutyrate,091215_0M,False,931406.0,4-aminobutyrate,{},973933.991944,973933.991944,973934.842947,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_5i,False,0.0,phenylalanine,{},-4.164e-07,0.0,4109294.43739,True
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_120i,False,0.0,phenylalanine,{},2.58453e-05,2.58453e-05,4027872.33033,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_5M,False,0.0,phenylalanine,{},-0.0045263661,0.0,5513810.33999,True
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_240M,False,0.0,phenylalanine,{},0.0645015011,0.0645015011,5181705.91202,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_15i,False,0.0,phenylalanine,{},-3.196e-07,0.0,3603535.06861,True
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_240i,False,0.0,phenylalanine,{},1.94178e-05,1.94178e-05,3714973.47388,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_15M,False,0.0,phenylalanine,{},3.4582e-05,3.4582e-05,5181092.09869,False
C9H11NO2,0.0001,0.0001,C13-label-8,phenylalanine,091215_120M,False,354.871,phenylalanine,{},358.929595328,358.929595328,5255720.15795,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_3i,False,0.0,phenylalanine,{},-1.837e-07,0.0,3871107.57195,True
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_1M,False,0.0,phenylalanine,{},3.81235e-05,3.81235e-05,5109275.23257,False
C9H11NO2,0.0001,0.0001,C13-label-8,phenylalanine,091215_45i,False,277.3058,phenylalanine,{},280.418444616,280.418444616,3518519.77509,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_3M,False,0.0,phenylalanine,{},3.24736e-05,3.24736e-05,4855155.55688,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_1i,False,0.0,phenylalanine,{},1.40787e-05,1.40787e-05,3876203.85666,False
C9H11NO2,0.0001,0.0001,C13-label-8,phenylalanine,091215_45M,False,334.366,phenylalanine,{},338.119175957,338.119175957,5137825.59204,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_0i,False,0.0,phenylalanine,{},1.8226e-05,1.8226e-05,3724847.17986,False
C9H11NO2,0.0,0.0,C13-label-8,phenylalanine,091215_0M,False,0.0,phenylalanine,{},1.61578e-05,1.61578e-05,4603283.38565,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_5i,False,0.0,phenylalanine,{},-0.0102289337,0.0,4109294.43739,True
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_120i,False,0.0,phenylalanine,{},0.4161589636,0.4161589636,4027872.33033,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_5M,False,0.0,phenylalanine,{},-36.3121187969,0.0,5513810.33999,True
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_240M,False,178.8151,phenylalanine,{},154.145620047,154.145620047,5181705.91202,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_15i,False,0.0,phenylalanine,{},-0.0076572317,0.0,3603535.06861,True
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_240i,False,0.0,phenylalanine,{},0.3153822156,0.3153822156,3714973.47388,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_15M,False,0.0,phenylalanine,{},0.5551416084,0.5551416084,5181092.09869,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_120M,False,196.8924,phenylalanine,{},204.52372821,204.52372821,5255720.15795,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_3i,False,0.0,phenylalanine,{},-0.0040391967,0.0,3871107.57195,True
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_1M,False,0.0,phenylalanine,{},0.6151362401,0.6151362401,5109275.23257,False
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_45i,False,0.0,phenylalanine,{},-0.002190541,0.0,3518519.77509,True
C9H11NO2,0.0,0.0,C13-label-6,phenylalanine,091215_3M,False,0.0,phenylalanine,{},0.5200697475,0.5200697475,4855155.55688,False
